#{"t_start": 1707495229.4747458, "env_id": "None"}
r,l,t
2.047313,50,618.121243
1.95567,50,618.280997
1.982266,50,618.680462
-3.678278,50,619.078164
-1.267534,50,619.475287
-1.455586,50,619.869835
-0.634941,50,620.383876
0.33856,50,620.782702
2.002523,50,621.55622
0.264712,50,622.560992
1.659174,50,623.746274
-1.313653,50,623.903566
1.632719,50,624.305073
2.254413,50,625.287143
1.605642,50,625.562842
2.187887,50,625.956077
1.527765,50,627.070909
0.667205,50,627.475284
-1.801051,50,627.891069
1.32905,50,628.298285
0.974855,50,629.180798
1.50506,50,631.945023
0.966897,50,632.707633
1.070536,50,632.987232
2.097767,50,633.383181
1.811266,50,633.780843
0.948353,50,634.056575
