#{"t_start": 1707444019.3517985, "env_id": "None"}
r,l,t
0.47648,50,457.134847
3.882594,50,457.262658
2.888519,50,459.61565
2.756467,50,459.760673
1.558574,50,459.894346
4.215015,50,460.026489
3.897532,50,460.161317
4.018712,50,460.531894
2.078689,50,460.658852
-1.262304,50,460.789342
2.126481,50,460.918132
2.570114,50,461.1669
3.774896,50,464.109155
4.880839,50,464.494934
4.200022,50,464.872727
4.47396,50,465.242508
5.217152,50,465.371711
4.777178,50,465.501855
1.773211,50,465.873384
4.816658,50,466.12376
3.081341,50,466.254497
4.346835,50,466.502847
5.315216,50,466.872881
1.095449,50,469.714188
3.79183,50,469.850823
1.516058,50,470.102375
3.233226,50,470.234332
4.07489,50,470.487308
1.54232,50,470.618367
4.535213,50,470.989206
5.032062,50,471.124583
3.662885,50,471.260216
5.195863,50,471.392099
-0.746341,50,473.645078
3.235223,50,473.783628
3.74823,50,474.876951
4.690269,50,475.129694
4.207317,50,475.386138
1.740487,50,475.516627
3.204549,50,475.889508
3.469906,50,476.139145
3.886561,50,476.631645
4.473291,50,476.761074
4.857887,50,479.467666
4.752603,50,479.856025
2.487679,50,480.234737
3.535721,50,480.852434
3.718823,50,481.233951
2.92156,50,481.724602
0.256788,50,482.097305
-0.080921,50,482.228349
3.538337,50,482.358743
-0.181734,50,482.613859
2.3306,50,484.370647
3.280851,50,484.750352
5.754711,50,485.126419
3.673092,50,486.220936
2.541194,50,486.473744
4.212486,50,486.843954
4.921373,50,487.213289
3.485843,50,487.581129
3.945814,50,487.712299
4.194442,50,488.08416
3.358464,50,488.215775
3.600073,50,491.313563
3.550829,50,491.700857
2.442929,50,491.828813
4.428718,50,492.079432
0.089498,50,492.212641
3.58594,50,492.583543
4.23629,50,492.953127
4.106745,50,493.204508
4.857466,50,493.696192
4.195464,50,493.947127
2.792575,50,495.957604
1.315222,50,496.340963
3.832593,50,496.710538
3.757021,50,496.836934
1.171307,50,496.966164
2.091971,50,497.095333
4.158296,50,497.229182
2.178938,50,497.361374
3.840035,50,497.489137
5.262269,50,497.860845
3.502691,50,498.656923
-0.359517,50,498.911433
2.869638,50,499.281995
1.464992,50,499.649661
2.370783,50,500.023213
3.836277,50,500.275568
2.031223,50,500.648407
4.497348,50,501.266104
4.119722,50,501.646698
4.260194,50,502.265091
2.66597,50,503.878395
3.751549,50,504.013573
3.05293,50,504.746572
3.074536,50,504.996961
0.43611,50,505.371027
5.724414,50,505.745172
4.998603,50,506.364066
4.579619,50,507.345375
4.527783,50,507.721983
3.682339,50,508.219591
3.855107,50,508.358502
5.134424,50,509.630387
5.239353,50,509.884907
4.129933,50,510.25746
1.230513,50,510.631264
1.407614,50,510.881318
