#{"t_start": 1707403902.77698, "env_id": "None"}
r,l,t
-11.138647,50,206.10963
-10.979347,50,206.172469
-9.245793,50,206.475955
-12.935871,50,206.538677
-9.789299,50,206.842463
-9.783328,50,206.905002
-14.877461,50,206.967599
-12.009809,50,207.273443
-15.486611,50,207.336429
-10.471576,50,208.09848
-10.257695,50,208.281255
-12.145374,50,208.343883
-14.587476,50,208.527481
-8.919585,50,208.711175
-8.231672,50,208.895489
-11.79436,50,209.07877
-14.513953,50,209.264669
-13.33032,50,209.327719
-10.521803,50,209.5101
-12.442784,50,210.631869
-11.883483,50,210.695166
-14.241429,50,211.12125
-10.533807,50,211.184442
-10.471707,50,211.247466
-14.265151,50,211.310226
-9.414021,50,211.373732
-11.276772,50,211.435697
